raw_llm_output,parsed_action,observation,env,episode,step,model,buffer_size
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,16,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,17,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,18,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,19,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,20,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,21,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,22,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,23,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,24,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,25,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,26,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,27,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,28,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,29,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,30,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,31,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,32,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,33,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,34,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,35,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,36,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,37,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,38,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,39,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,40,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,41,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,42,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,43,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,44,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,45,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,46,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,47,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,48,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,3,49,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 2] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,0,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 2] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,1,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 2] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,2,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 2] facing down. Goal is at [3, 3]. In front of you is a key. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,3,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 2] facing right. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,4,Qwen/Qwen2.5-3B-Instruct,2
forward,forward,"Agent is at [1, 2] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,5,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,6,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,7,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,8,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,9,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,10,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,11,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,12,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,13,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,14,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,15,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,16,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,17,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,18,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,19,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,20,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,21,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,22,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,23,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,24,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,25,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,26,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,27,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,28,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,29,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,30,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,31,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,32,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,33,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,34,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,35,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,36,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,37,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,38,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,39,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,40,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,41,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,42,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,43,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,44,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,45,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing up. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,46,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,47,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,48,Qwen/Qwen2.5-3B-Instruct,2
turn_left,turn_left,"Agent is at [1, 1] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 1].",MiniGrid-DoorKey-5x5-v0,4,49,Qwen/Qwen2.5-3B-Instruct,2
pickup,pickup,"Agent is at [1, 2] facing down. Goal is at [3, 3]. In front of you is a key. Nearby objects: yellow key at [1, 3], yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,0,Qwen/Qwen2.5-3B-Instruct,3
pickup,pickup,"Agent is at [1, 2] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,1,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,2,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,3,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,4,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,5,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,6,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,7,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,8,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,9,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,10,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,11,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,12,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,13,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,14,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,15,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,16,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,17,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,18,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,19,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,20,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,21,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,22,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,23,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,24,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,25,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,26,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing right. Goal is at [3, 3]. In front of you is a door. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,27,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing up. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,28,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing left. Goal is at [3, 3]. In front of you is a wall. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,29,Qwen/Qwen2.5-3B-Instruct,3
turn_left,turn_left,"Agent is at [1, 2] facing down. Goal is at [3, 3]. The path in front is clear. Nearby objects: yellow door (locked) at [2, 2].",MiniGrid-DoorKey-5x5-v0,0,30,Qwen/Qwen2.5-3B-Instruct,3
